,Planet Name,Eclipse Flux Ratio 1.1-1.1566667um,Eclipse Flux Ratio 1.1566667-1.2133333um,Eclipse Flux Ratio 1.2133333-1.27um,Eclipse Flux Ratio 1.27-1.3266667um,Eclipse Flux Ratio 1.3266667-1.3833333um,Eclipse Flux Ratio 1.3833333-1.44um,Eclipse Flux Ratio 1.44-1.4966667um,Eclipse Flux Ratio 1.4966667-1.5533333um,Eclipse Flux Ratio 1.5533333-1.61um,Eclipse Flux Ratio 1.61-1.6666667um,Eclipse Flux Ratio 1.6666667-1.7233333um,Eclipse Flux Ratio 1.7233333-1.78um,Eclipse Flux Ratio 1.78-1.8366667um,Eclipse Flux Ratio 1.8366667-1.8933333um,Eclipse Flux Ratio 1.8933333-1.95um
24,V1298Taub,4.347833113893669e-10,9.301295749535154e-10,1.8548832435305804e-09,3.4797001739306804e-09,6.187564059318296e-09,1.049615346044611e-08,1.7077729882990166e-08,2.6775048715931734e-08,4.0612237076789935e-08,5.979982639252511e-08,8.573365106713008e-08,1.1998796241806314e-07,1.6430292410672732e-07,2.2056722596802969e-07,2.907971856279225e-07
25,TOI-2109b,0.0006845288200283236,0.0007485396918109433,0.0008111203374914927,0.0008720651120707502,0.0009312333900527278,0.0009885366188912394,0.0010439270545270346,0.0010973884834525238,0.001148929086776476,0.0011985753069408593,0.0012463669452848335,0.0012923536396732202,0.0013365917493483959,0.0013791419147249843,0.0014200674863438603
26,K2-138g,1.2311239727715065e-13,3.5864673006164425e-13,9.472949006741743e-13,2.2974370203640084e-12,5.1704901253476576e-12,1.0894778409148538e-11,2.165639143576436e-11,4.087301365791888e-11,7.36507302600029e-11,1.2731670111392612e-10,2.1201396418499937e-10,3.4133974619789617e-10,5.330029947154044e-10,8.094749603168508e-10,1.1986087616308028e-09
27,K2-141c,2.228266096912516e-09,4.5388199520246336e-09,8.657205185009398e-09,1.5594348097001812e-08,2.6717742400996904e-08,4.3800226545056134e-08,6.905612933345731e-08,1.0516194768945139e-07,1.5526043178648426e-07,2.2294758810387833e-07,3.1224361840198256e-07,4.275504836955555e-07,5.735975525439411e-07,7.553782907051493e-07,9.78082480875292e-07
28,TRAPPIST-1b,2.4680883210147806e-14,8.634347222288978e-14,2.6970426319981443e-13,7.632109280630539e-13,1.9805228500071196e-12,4.761535754912687e-12,1.0698590245563423e-11,2.2633265743662194e-11,4.537164373969803e-11,8.66634827343569e-11,1.584833176328538e-10,2.786400411552181e-10,4.727244320890859e-10,7.76385786963972e-10,1.2379125019384238e-09
29,TRAPPIST-1e,1.5474210437654652e-22,1.2902545026837294e-21,8.894607531456502e-21,5.193622841233657e-20,2.6212865926150117e-19,1.163322472153039e-18,4.60630546405953e-18,1.647716469020385e-17,5.3820243378731315e-17,1.620201601238194e-16,4.531603453920979e-16,1.1859084545317845e-15,2.921780247808614e-15,6.8139803286630435e-15,1.5114655843134314e-14
30,TRAPPIST-1f,1.3456931648509666e-25,1.5783680482252064e-24,1.4852606523938224e-23,1.1531177726679861e-22,7.561418017034112e-22,4.271644975484319e-21,2.114293586544637e-20,9.301928465387671e-20,3.683046940417806e-19,1.3265692182184665e-18,4.387259648524233e-18,1.343194156237619e-17,3.834179336577792e-17,1.026902648639836e-16,2.594949425220973e-16
31,TRAPPIST-1g,4.535651617566743e-28,6.992124441384361e-27,8.442469270686376e-26,8.235245309432122e-25,6.660571888334906e-24,4.5657029325579944e-23,2.7025399552500546e-22,1.4035971687562761e-21,6.484744002786617e-21,2.6970695596310035e-20,1.0203156402596135e-19,3.5428124411185074e-19,1.1380964201796573e-18,3.406137375094445e-18,9.556145875676803e-18
32,GJ3473b,3.7543346480129815e-09,6.7848646516663304e-09,1.1611319715213084e-08,1.8950175709599834e-08,2.9668228058483272e-08,4.477841582256543e-08,6.542883084997418e-08,9.288585891549432e-08,1.2851295886612585e-07,1.7374616514799017e-07,2.3006774954709883e-07,2.9897982240692075e-07,3.819782720791285e-07,4.80528099347803e-07,5.960416805022789e-07
33,TOI-2202b,4.370618635249363e-09,8.870063139111696e-09,1.6859800283640916e-08,3.0269850048995904e-08,5.169914023254454e-08,8.450217044351513e-08,1.3285096988558724e-07,2.0176745227224095e-07,2.9712454487304154e-07,4.256156258784344e-07,5.946945955663173e-07,8.124919625859337e-07,1.0877098761369974e-06,1.4295017765872555e-06,1.8473451079298231e-06
34,TOI-833b,1.2719104167332087e-07,1.8461737327511272e-07,2.587769542732181e-07,3.518715859045608e-07,4.658995608408101e-07,6.026067541872668e-07,7.634535305615274e-07,9.495965210995481e-07,1.1618848669285052e-06,1.4008660179876665e-06,1.6667995486729987e-06,1.9596790401669267e-06,2.2792562257748376e-06,2.6250671645221335e-06,2.996462013807031e-06
35,HD28109c,1.5935592617279636e-11,3.6085901236471997e-11,7.576933956245477e-11,1.489671005596439e-10,2.7649236244357555e-10,4.878270193347138e-10,8.22956015668583e-10,1.334075464556873e-09,2.0870636668224664e-09,3.162613883085815e-09,4.6569575702358906e-09,6.682149895175411e-09,9.365889167710395e-09,1.2850884701302206e-08,1.7293839184612675e-08
36,TOI-2641b,1.24427305504782e-05,1.7111782447705412e-05,2.2824925430358295e-05,2.9648477190746954e-05,3.762960171772071e-05,4.6796680880259174e-05,5.716038409981222e-05,6.871523649948771e-05,8.144158299246211e-05,9.530761836038686e-05,0.00011027142018754883,0.0001262830212955526,0.0001432862391344774,0.00016122031762114437,0.00018002151368092095
37,TOI-1685b,3.26830696426726e-07,4.768670540845884e-07,6.717179029966282e-07,9.176376947352177e-07,1.2204033091940216e-06,1.5851675758994995e-06,2.0163535241241685e-06,2.5175881897601266e-06,3.0916760299175346e-06,3.74059957823122e-06,4.4655436745993034e-06,5.266943763866112e-06,6.14454262874852e-06,7.09745483359566e-06,8.124243129891398e-06
38,K2-87b,1.64184704263206e-07,2.548824010627083e-07,3.796048319765967e-07,5.453329495518029e-07,7.590913184910088e-07,1.027734955143922e-06,1.357759442953886e-06,1.7551420902287234e-06,2.225220978526391e-06,2.7726069070413527e-06,3.401127664189089e-06,4.113806609865533e-06,4.912862570472781e-06,5.799729448728036e-06,6.775098679267908e-06
39,WASP-178b,0.00022058757331028345,0.00025873560196183114,0.00029865805556588874,0.0003400035782952134,0.00038244774001753,0.00042569662901500267,0.00046948790061722727,0.0005135902741592588,0.0005578023658720587,0.0006019505566217868,0.0006458865275001847,0.0006894850178466672,0.0007326412408473886,0.0007752684010311104,0.000817295704672356
40,HIP29442b,9.490476083371691e-10,1.8122386807197864e-09,3.2587533731461302e-09,5.561404307860894e-09,9.066597812452839e-09,1.419756311138073e-08,2.1454194378514083e-08,3.1409547973480076e-08,4.4703384779839865e-08,6.20331333000344e-08,8.414287388324001e-08,1.118111712954896e-07,1.4583810429144248e-07,1.8703210752686034e-07,2.3619747064742033e-07
41,HD152843c,6.0658804306479246e-09,1.0685721089343375e-08,1.7852491008216833e-08,2.848259332786702e-08,4.364664892674003e-08,6.455364784591931e-08,9.25283337669043e-08,1.2898368635945877e-07,1.7539077840418488e-07,2.3324742096993302e-07,3.040472697540553e-07,3.892513057013819e-07,4.902617363429856e-07,6.083991859543694e-07,7.448845544791276e-07
42,K2-26b,9.53215457902658e-15,3.277373517833212e-14,1.0071381382820888e-13,2.806343941214964e-13,7.176649517394432e-13,1.701577861989437e-12,3.7729725180217675e-12,7.881742361510272e-12,1.5610705026421733e-11,2.9475711494171744e-11,5.331056403269301e-11,9.274109473882328e-11,1.557473201159646e-10,2.5330720040109943e-10,4.001111586892001e-10
43,TOI-1246d,4.2839058188898955e-11,9.609446444963702e-11,2.0007468466525905e-10,3.9040100157284353e-10,7.197079811580239e-10,1.2620539831995199e-09,2.117272267264531e-09,3.4149652875273782e-09,5.317882214294857e-09,8.02444614322094e-09,1.1770272717777405e-08,1.6828627833770203e-08,2.350976797648901e-08,3.2159210510870245e-08,4.315510494313319e-08
44,WASP-62b,1.1766418930247126e-05,1.5985357114968433e-05,2.1086756066522463e-05,2.7113828282517785e-05,3.409342045321304e-05,4.203688999261489e-05,5.094145137342702e-05,6.079182455128116e-05,7.156210807405784e-05,8.321761022046884e-05,9.571660412098619e-05,0.0001090120534896022,0.00012305308721068553,0.00013778628465824396,0.0001531568913024702
45,WASP-80b,1.645927613954807e-07,2.904609330381311e-07,4.86290093869594e-07,7.776741174854221e-07,1.1947308599119152e-06,1.7717291733894577e-06,2.5465166349289974e-06,3.559794998050806e-06,4.854303858016735e-06,6.473951034189611e-06,8.462936918410911e-06,1.0864928245666844e-05,1.3722285351459194e-05,1.7075370308435566e-05,2.0961978365276565e-05
46,WASP-22b,1.127401751923962e-05,1.529875191453443e-05,2.0160607200728435e-05,2.5899789736304117e-05,3.254101877627589e-05,4.009438340220424e-05,4.8556635777538384e-05,5.7912763339746024e-05,6.813776824294483e-05,7.919840242678898e-05,9.105482756658656e-05,0.00010366224523493257,0.00011697228772514565,0.00013093422899037108,0.00014549612942648787
47,WASP-60b,3.4058906119269766e-06,4.769897425374132e-06,6.468699055556727e-06,8.530764664968392e-06,1.0978727140575215e-05,1.3829164788651916e-05,1.709266285673368e-05,2.077409621302143e-05,2.487309981905036e-05,2.9384617237685857e-05,3.4299498304057764e-05,3.960515031939307e-05,4.528614253335027e-05,5.132477334556996e-05,5.770163824760931e-05
48,TOI-1296b,1.6460344212880846e-05,2.1388716315992015e-05,2.7098909345885098e-05,3.358820007186948e-05,4.084102002805245e-05,4.883113167381248e-05,5.752376830833919e-05,6.687765442314967e-05,7.684691069574378e-05,8.738266498829552e-05,9.843441440186277e-05,0.00010995123548188313,0.00012188269011732236,0.00013417952496412678,0.0001467942910615479
49,HAT-P-59b,5.010399347511464e-06,7.099471319345876e-06,9.731163893470988e-06,1.2959185146542665e-05,1.6828333780461992e-05,2.1373774854818075e-05,2.6620812618509527e-05,3.258507735418154e-05,3.927307712193036e-05,4.668293610443264e-05,5.480526665649216e-05,6.362417640473048e-05,7.311823824706793e-05,8.326143011964906e-05,9.402410176405154e-05
50,XO-5b,3.6867562351076153e-06,5.302319877905834e-06,7.3672588987175686e-06,9.934005396986154e-06,1.3048394901204733e-05,1.674867157624119e-05,2.1064935423978894e-05,2.6018980514316093e-05,3.162449363099353e-05,3.788746890454955e-05,4.480679124667514e-05,5.237498596266026e-05,6.0578982656833354e-05,6.940089097137587e-05,7.881883146128989e-05
51,WASP-99b,5.541901572169e-06,7.435148795849867e-06,9.696886386688083e-06,1.2339735346080576e-05,1.5369544581531733e-05,1.8785973818127178e-05,2.25832161501602e-05,2.675079462213339e-05,3.127440737388445e-05,3.613671668890931e-05,4.1318076990332336e-05,4.67972284420507e-05,5.2551870344633066e-05,5.855914628822532e-05,6.479609407174046e-05
52,HATS-56b,5.125972234937266e-05,6.299554804814966e-05,7.586498432708873e-05,8.977298111565902e-05,0.00010461693597278344,0.00012029102033333394,0.0001366895010413938,0.00015370923683255961,0.0001712516034525757,0.0001892237044190375,0.00020753910251917261,0.00022611832515046217,0.00024488894574241994,0.0002637854532061566,0.000282749122473577
53,WASP-70Ab,9.636784409908564e-06,1.3144886995723332e-05,1.740460373398224e-05,2.245696095374405e-05,2.832914192851609e-05,3.5035040383104405e-05,4.2576252008220864e-05,5.094336231412463e-05,6.011746291920518e-05,7.007166567999653e-05,8.077257962235115e-05,9.218178532198002e-05,0.00010425711202452696,0.00011695376508913525,0.0001302254028260971
54,K2-417b,1.6691465381388968e-11,4.071255667165148e-11,9.151651374733758e-11,1.915933345563894e-10,3.768726730208013e-10,7.01721062540484e-10,1.244581713259079e-09,2.1139973002806706e-09,3.4547112555084785e-09,5.4535068843555285e-09,8.344458354644968e-09,1.2413331736775992e-08,1.8000876206730134e-08,2.5504841108869732e-08,3.538069367412754e-08
55,TOI-1759b,2.667898711436377e-14,8.701950905423094e-14,2.548604036686369e-13,6.79570669596469e-13,1.6689432462366923e-12,3.8120970626213655e-12,8.165849914603689e-12,1.652068333021705e-11,3.176039067208201e-11,5.83252953918288e-11,1.0278316787320402e-10,1.7450559639860357e-10,2.864396805637477e-10,4.559582385386772e-10,7.057674763798544e-10
56,WASP-150b,5.6532142670757016e-06,7.6046358730996416e-06,9.941767424113935e-06,1.2678989857821796e-05,1.5823568259158835e-05,1.9376217790516015e-05,2.3331828437003616e-05,2.7680278519842683e-05,3.240730855521565e-05,3.749534433716195e-05,4.292426197311501e-05,4.867212119213836e-05,5.471577571055667e-05,6.103139282723504e-05,6.759493710234791e-05
57,Qatar-4b,2.309982974035709e-05,3.1305596396179606e-05,4.121168094504386e-05,5.2900175504056836e-05,6.642205732313603e-05,8.179884832820679e-05,9.902515080867987e-05,0.0001180717511093501,0.00013888915370479954,0.00016141103834818425,0.00018555757985409235,0.00021123872306990849,0.00023835698526020036,0.00026680990502602977,0.0002964923673462124
58,TOI-1201b,1.4150799774215795e-09,2.7528754150102898e-09,5.037531514158865e-09,8.739927649122577e-09,1.447189450475942e-08,2.299781849859255e-08,3.52403638152911e-08,5.227989805813603e-08,7.534787832787841e-08,1.0581454347784437e-07,1.4517175594391878e-07,1.950123632735173e-07,2.5700671178369175e-07,3.328774871613217e-07,4.2437456381240096e-07
59,HAT-P-35b,2.2951432156719665e-05,2.9896403290272037e-05,3.795919044628079e-05,4.713802442746624e-05,5.741250778707034e-05,6.874670474861952e-05,8.109220142076622e-05,9.439100914702495e-05,0.00010857831076334786,0.00012358479147292327,0.00013933861500956256,0.000155767181653771,0.00017279844984854873,0.00019036196004178647,0.00020838974152844164
60,TOI-561b,9.130503349328552e-06,1.0485924602394572e-05,1.187821224608348e-05,1.3296227926774672e-05,1.4730121465869944e-05,1.617131961567308e-05,1.7612458107025787e-05,1.9047286719174786e-05,2.047057226624466e-05,2.1877985781774776e-05,2.326599159903247e-05,2.4631753122329703e-05,2.597303508780328e-05,2.7288114876590767e-05,2.857571346644107e-05
61,WASP-53b,1.586180631713942e-06,2.4469262948881807e-06,3.6240554008160664e-06,5.180597201579055e-06,7.179604457823956e-06,9.682259265200664e-06,1.274620496788691e-05,1.642416771999332e-05,2.076292444562888e-05,2.5802566202852976e-05,3.1576049191080494e-05,3.810905011951806e-05,4.5420005970056286e-05,5.352032419139744e-05,6.241479256902268e-05
62,KELT-20b,0.0001682548728923246,0.000200429900818526,0.00023461649530342403,0.0002705124062248988,0.0003078266108368279,0.000346285506843603,0.000385636477886933,0.0004256496544210433,0.0004661186758663617,0.0005068602151042689,0.0005477128743953878,0.0005885360154631556,0.000629208047844345,0.0006696246231961356,0.0007096971447754335
63,KELT-6b,3.0215741873050226e-06,4.251402203254055e-06,5.789788889457238e-06,7.66452755326966e-06,9.898114051481962e-06,1.2507471688430037e-05,1.550394527999813e-05,1.8893511814782982e-05,2.2677177143513074e-05,2.685145686258556e-05,3.140891306913846e-05,3.633874952052727e-05,4.162737075311271e-05,4.725891207743886e-05,5.321577457628004e-05
64,piMenc,4.542512245061664e-08,6.757052104865807e-08,9.679683650080136e-08,1.3419913493426493e-07,1.8080490342769722e-07,2.375450946084868e-07,3.0523235838851545e-07,3.845464901407018e-07,4.7602717855724094e-07,5.800720679120998e-07,6.969394329480354e-07,8.267554220335277e-07,9.695232184651879e-07,1.125133853320769e-06,1.2933792524832025e-06
65,HATS-24b,0.0002784138522694514,0.00033242396579345144,0.00039000774601783664,0.0004506667430815535,0.0005139143427038179,0.0005792874073657744,0.0006463535195629988,0.0007147151094739715,0.0007840117767242219,0.0008539203664003755,0.0009241538251766465,0.0009944598075060523,0.0010646182259679538,0.001134438527110296,0.001203757416421223
66,HD191939d,7.548231957510984e-13,2.0000725685035055e-12,4.8459642385089456e-12,1.0860956448069186e-11,2.273561463928439e-11,4.481602886503696e-11,8.376227234324586e-11,1.4931811853472845e-10,2.5516716686164203e-10,4.198399498721862e-10,6.676305179697456e-10,1.0294807824974558e-09,1.5437874362254763e-09,2.257092396468342e-09,3.2246308253998e-09
67,WASP-147b,7.043698195378737e-06,9.569983548162495e-06,1.2625982095168773e-05,1.6238221741553866e-05,2.0423467204196775e-05,2.5189210115519986e-05,3.0534444485173185e-05,3.6450628672202816e-05,4.292278830795119e-05,4.993060020425485e-05,5.7449436326935627e-05,6.54513952403705e-05,7.390618685350799e-05,8.278190671817822e-05,9.204577108152834e-05
68,WASP-97b,2.9086311514390393e-05,3.803365253524916e-05,4.846356336565457e-05,6.038234412372082e-05,7.377112489451598e-05,8.858967699702497e-05,0.00010478028660325763,0.00012227150575870835,0.00014098176293150013,0.0001608224769079949,0.0001817007373228936,0.00020352172019630273,0.0002261905395474523,0.0002496137095895032,0.00027370045265015
69,WASP-15b,2.920462168279029e-05,3.7690656701320866e-05,4.745280371976956e-05,5.847354227099198e-05,7.071530203514946e-05,8.412439678616928e-05,9.863474347873186e-05,0.00011417126081826431,0.0001306529842093383,0.00014799562675102087,0.00016611368628213492,0.0001849222760942247,0.00020433844294261833,0.00022428214534574634,0.0002446771052541633
70,HATS-58Ab,2.0550091442510893e-05,2.6279073827257347e-05,3.280770400477527e-05,4.011424325956034e-05,4.816537063861854e-05,5.691890431693911e-05,6.63262594998596e-05,7.633460754712687e-05,8.688878762021919e-05,9.793281934316647e-05,0.0001094111012126238,0.00012126942144536262,0.00013345564127257762,0.00014592016903884844,0.00015861636307833518
71,WASP-139b,1.2742290537547736e-07,2.1504516638995832e-07,3.455854202944713e-07,5.322209275519908e-07,7.896774680686175e-07,1.1338963861712767e-06,1.5816502183506455e-06,2.1501350841206367e-06,2.8565696446019604e-06,3.717813758350848e-06,4.7500231499847e-06,5.9683589713165115e-06,7.386743950942855e-06,9.017670569924778e-06,1.0872074087486306e-05
72,HAT-P-2b,7.2730174387741166e-06,9.740957524644075e-06,1.268409801022969e-05,1.611762226183609e-05,2.0047993889070802e-05,2.4473752921668728e-05,2.9386480490514522e-05,3.477184824180879e-05,4.0610721018964795e-05,4.6880179214911356e-05,5.3554456311146376e-05,6.0605827478745565e-05,6.800533999758714e-05,7.572342798865727e-05,8.373048048074348e-05
73,TOI-163b,2.8862241327296582e-05,3.7020955992981624e-05,4.634953270812015e-05,5.682218336085299e-05,6.83956298937079e-05,8.101293368804598e-05,9.460701450094668e-05,0.00010910378983710627,0.00012442499359809772,0.00014049044163399487,0.00015721985530485396,0.00017453441935025722,0.00019235786422115809,0.00021061724024154732,0.00022924358282167082
74,TOI-1478b,1.1427716125322051e-07,1.9371508759527647e-07,3.1254470835710565e-07,4.830595926777424e-07,7.190559470440831e-07,1.0355281165556915e-06,1.448312051732934e-06,1.973703268873043e-06,2.628077625405073e-06,3.4275279664305746e-06,4.387532599632559e-06,5.522673933678793e-06,6.846400261583165e-06,8.370836254327463e-06,1.0106654580090843e-05
75,WASP-136b,2.0774874244136826e-05,2.6170313783284365e-05,3.223267783898658e-05,3.893133848110703e-05,4.622753360845484e-05,5.4076791364729554e-05,6.243100416490089e-05,7.124016524762489e-05,8.045384496175467e-05,9.002229661245808e-05,9.989728552608083e-05,0.00011003276196589291,0.00012038526416130769,0.00013091415933682662,0.00014158184145008642
76,HATS-4b,9.138431355124667e-06,1.2689625797983082e-05,1.7077807086198637e-05,2.2366731028989705e-05,2.8605298252747872e-05,3.5827348050613274e-05,4.4052090619665395e-05,5.32850276012134e-05,6.351927968381506e-05,7.473705202111498e-05,8.69111748783702e-05,0.00010000673837716654,0.00011398258059030593,0.00012879266103021705,0.0001443874188929719
77,L98-59b,3.2406670692057834e-11,7.187558790489173e-11,1.481992365868314e-10,2.867572875163534e-10,5.248107335627142e-10,9.145105797551947e-10,1.5258559649763015e-09,2.449403636893287e-09,3.798557039500631e-09,5.711279952847544e-09,8.351130120863963e-09,1.1907579637212182e-08,1.6595582602396926e-08,2.2654421137376264e-08,3.034594533390271e-08
78,TOI-2076b,5.188724135147834e-09,9.08042012629165e-09,1.5082869671717064e-08,2.394100443564608e-08,3.652099196735065e-08,5.379680652898297e-08,7.683160232519758e-08,1.0675539845072478e-07,1.4474089394026882e-07,1.9197850516272771e-07,2.4965192946311995e-07,3.1891573269144827e-07,4.0087494168148776e-07,4.965673059502868e-07,6.06949311941227e-07
79,HAT-P-69b,5.6143336950733646e-05,6.920408794516956e-05,8.356150907333635e-05,9.911103691321003e-05,0.00011573876155037546,0.00013332642579026854,0.0001517552925837888,0.00017090907359297342,0.0001906762006954927,0.00021095127868074842,0.0002316359834626898,0.00025263969265978573,0.00027387962679860064,0.0002952807414108012,0.00031677561270987826
80,EPIC211945201b,8.800566559670205e-09,1.537841195674381e-08,2.550545662937746e-08,4.042324275297259e-08,6.157056197511848e-08,9.055979696526735e-08,1.2914487838592104e-07,1.791834501744581e-07,2.425963090548112e-07,3.213259310013696e-07,4.1729622605869603e-07,5.323759617227876e-07,6.683457568933037e-07,8.268696868939715e-07,1.0094732289714046e-06
81,K2-34b,4.256411985261981e-05,5.359033598973098e-05,6.59743026069891e-05,7.965307825624985e-05,9.454725693311476e-05,0.0001105658994817277,0.00012761074800669001,0.00014557975171617518,0.00016437006282079205,0.00018388027831764983,0.00020401211905976942,0.00022467179208820074,0.00024577080424163637,0.0002672264469323849,0.0002889621938321871
82,WASP-61b,1.695702906278283e-05,2.226033855427576e-05,2.846319925724611e-05,3.557257219644108e-05,4.357984751026229e-05,5.246309591536816e-05,6.218939301813515e-05,7.271709442983333e-05,8.399804251505093e-05,9.597948391232283e-05,0.00010860573035184478,0.00012181966107561337,0.0001355638838422151,0.00014978165799726782,0.0001644177213963676
83,KELT-21b,9.56143959821559e-05,0.00011599368837676348,0.00013804706441449452,0.00016159237762234624,0.00018644352235108375,0.00021241662123914874,0.0002393343947696509,0.00026702914198582095,0.0002953448269199405,0.0003241380848504892,0.00035327856279412353,0.000382649008562782,0.00041214479254364657,0.00044167319881200214,0.0004711528094154448
84,HAT-P-16b,3.5480976369506674e-05,4.575983883499194e-05,5.757778994342992e-05,7.091282140007368e-05,8.571885357613653e-05,0.00010193048779357815,0.00011946749087809487,0.00013823888773617358,0.00015814670890124398,0.00017908906804395175,0.00020096269153132396,0.0002236651151491811,0.0002470962629544484,0.00027115961741586717,0.0002957632379901069
85,WASP-174b,2.0669253812674652e-05,2.7376081692439573e-05,3.5287824436894644e-05,4.4426579130856767e-05,5.479288639719858e-05,6.636834329744756e-05,7.91184605160549e-05,9.299557479283345e-05,0.00010794176462239078,0.00012389145386252907,0.00014077372226563477,0.00015851443676539258,0.00017703794553705393,0.00019626846046543302,0.00021613131183598853
86,WASP-130b,2.388079049317256e-08,4.3248670943745634e-08,7.410515044518805e-08,1.2100526589664946e-07,1.8943183084387875e-07,2.8575475554270123e-07,4.1714697631773364e-07,5.914643179891168e-07,8.170999642718914e-07,1.1028212327447298e-06,1.4575982536095094e-06,1.890435977290944e-06,2.410211925010675e-06,3.0255260526071665e-06,3.7445718693146313e-06
87,KOI-12b,4.065745239086615e-07,6.359088799770096e-07,9.533904056507115e-07,1.3777647888535737e-06,1.928040654838642e-06,2.6229090455289916e-06,3.4802182029797383e-06,4.516526941085952e-06,5.746757038185617e-06,7.183933614051286e-06,8.839013210467911e-06,1.072080563429182e-05,1.2835955805872757e-05,1.5188981358632128e-05,1.77823742339407e-05
88,WASP-37b,8.773875808742756e-06,1.224455072990932e-05,1.6552748533261294e-05,2.1766430091532336e-05,2.7938799281106242e-05,3.5107910430315685e-05,4.329695148308491e-05,5.251505331049801e-05,6.275854160078702e-05,7.401235833690585e-05,8.625158434823955e-05,9.944307703813728e-05,0.00011354697686298209,0.00012851810988171217,0.0001443073834176832
89,HD191939c,7.442723390746637e-12,1.7806679300069176e-11,3.931332080013738e-11,8.093124955243374e-11,1.5670606646295656e-10,2.87493078727657e-10,5.028480181132699e-10,8.429734957568649e-10,1.3606111077074606e-09,2.1227638502018596e-09,3.2121465314797326e-09,4.72829094436275e-09,6.7882354595958716e-09,9.526765147019751e-09,1.3096217653691505e-08
90,WASP-83b,1.3067277702657077e-06,1.9700965949000497e-06,2.8572247921272553e-06,4.006421117005481e-06,5.454575316801042e-06,7.236073573702492e-06,9.381924083426599e-06,1.1919109270789051e-05,1.4870179845860658e-05,1.825303635581482e-05,2.2080880671757767e-05,2.6362339407792727e-05,3.110167404022325e-05,3.629906781933085e-05,4.195100787328917e-05
91,WASP-46b,8.160132199411553e-05,0.00010413571094032934,0.0001297907771085956,0.00015848337692143263,0.00019008560992592218,0.00022443512769190494,0.00026134448056732156,0.00030060936964767393,0.00034201600020222864,0.00038534693166724526,0.0004303857440937629,0.0004769210056067798,0.0005247489804264028,0.0005736755323801219,0.0006235177580501813
92,XO-4b,2.287338547391327e-05,2.9551970065619882e-05,3.724254231381583e-05,4.5932427010238366e-05,5.559292771161369e-05,6.618242329574296e-05,7.764930758135607e-05,8.993468451649456e-05,0.00010297484502457305,0.0001167033093605208,0.0001310525119853264,0.0001459552682758339,0.00016134583499475362,0.00017716070072222592,0.0001933392748257429
93,WASP-170b,1.902411680176567e-05,2.563090471085303e-05,3.3558918277896356e-05,4.2861527161729364e-05,5.356784145934887e-05,6.56844503211017e-05,7.919774228287985e-05,9.407656971257301e-05,0.00011027515865536873,0.00012773588002707868,0.00014639185116376526,0.00016616945258872694,0.00018699044129712652,0.00020877376535727808,0.00023143726466832838
94,HD191939b,7.2766623189146646e-09,1.2635995552569952e-08,2.0840493257272283e-08,3.286546151780175e-08,4.983518884094254e-08,7.30034865387172e-08,1.037280640834639e-07,1.4344077891466758e-07,1.936161338971882e-07,2.5573937468501867e-07,3.312757950297315e-07,4.2164308752327333e-07,5.281865822046799e-07,6.521581291031515e-07,7.946999239225923e-07
95,HD86226c,1.9164438629487273e-07,2.6913696039805956e-07,3.659096271592909e-07,4.836648477101679e-07,6.237729384234479e-07,7.872564481828265e-07,9.747910577021198e-07,1.1867197049923596e-06,1.4230780417095407e-06,1.6836248853563483e-06,1.9678759450835383e-06,2.2751410183037265e-06,2.6045588032968636e-06,2.955129799388063e-06,3.325749446770625e-06
96,TOI-481b,5.368785562012191e-07,8.035898173935049e-07,1.1577467860606878e-06,1.6135477107490636e-06,2.1844827834404257e-06,2.8829451707775133e-06,3.7199280886715057e-06,4.704811073149926e-06,5.845238695834721e-06,7.147068661555046e-06,8.61438138754699e-06,1.024955106581611e-05,1.205334516208651e-05,1.4025048747196415e-05,1.616262081640377e-05
97,WASP-169b,1.2396944833211123e-05,1.6075326101437914e-05,2.0326990947485268e-05,2.514775771198998e-05,3.0524140818393134e-05,3.6435022288049023e-05,4.285327005734043e-05,4.9747246069329216e-05,5.7082211746851796e-05,6.482150350194567e-05,7.292751583098516e-05,8.136256658054177e-05,9.008953516861674e-05,9.907234796534061e-05,0.0001082764049574404
98,Kepler-138b,3.3845148441497686e-14,9.540146218718972e-14,2.446421171050781e-13,5.777129417181417e-13,1.2691721057044396e-12,2.616286976425736e-12,5.09765995224066e-12,9.446664163772453e-12,1.6738999908397053e-11,2.84923715746171e-11,4.677516679918299e-11,7.432031401424176e-11,1.1463961209216945e-10,1.7213373279167354e-10,2.5219375962545493e-10
99,TOI-4010d,2.2599978916069084e-10,4.965473961229469e-10,1.0145576395596985e-09,1.9459800162443e-09,3.531485210714599e-09,6.103903014442344e-09,1.010475481415359e-08,1.6098696051046996e-08,2.4784911794310567e-08,3.700465311872105e-08,5.3744446738319165e-08,7.613496270147041e-08,1.0544546627306506e-07,1.4307420291904308e-07,1.905355536857432e-07
100,WASP-33b,0.0006547208780352312,0.0007362756790808295,0.0008181971373691609,0.000899951309273111,0.0009811000799588364,0.0010612902243308923,0.0011402418174571334,0.001217737282757993,0.0012936120193635494,0.0013677454909056855,0.0014400534460465783,0.0015104817824707012,0.001579000787982984,0.0016456002724315882,0.0017102859971272967
