,Planet Name,Eclipse Flux Ratio 1.1-1.1425um,Eclipse Flux Ratio 1.1425-1.185um,Eclipse Flux Ratio 1.185-1.2275um,Eclipse Flux Ratio 1.2275-1.27um,Eclipse Flux Ratio 1.27-1.3125um,Eclipse Flux Ratio 1.3125-1.355um,Eclipse Flux Ratio 1.355-1.3975um,Eclipse Flux Ratio 1.3975-1.44um,Eclipse Flux Ratio 1.44-1.4825um,Eclipse Flux Ratio 1.4825-1.525um,Eclipse Flux Ratio 1.525-1.5675um,Eclipse Flux Ratio 1.5675-1.61um,Eclipse Flux Ratio 1.61-1.6525um,Eclipse Flux Ratio 1.6525-1.695um,Eclipse Flux Ratio 1.695-1.7375um,Eclipse Flux Ratio 1.7375-1.78um,Eclipse Flux Ratio 1.78-1.8225um,Eclipse Flux Ratio 1.8225-1.865um,Eclipse Flux Ratio 1.865-1.9075um,Eclipse Flux Ratio 1.9075-1.95um
55,TOI-1759b,2.223033033925647e-14,5.5346844698189756e-14,1.292010512503478e-13,2.846337244758666e-13,5.951272276998999e-13,1.1868190156931827e-12,2.2672378319151894e-12,4.164964800890898e-12,7.382440590669748e-12,1.2664007389065615e-11,2.108098454768949e-11,3.4135138095013296e-11,5.388133891425363e-11,8.306954465196915e-11,1.253055254610779e-10,1.852290252415139e-10,2.6870734880169455e-10,3.8304172782226124e-10,5.371832747097549e-10,7.419549056157421e-10
56,WASP-150b,5.428813577014887e-06,6.821746446062996e-06,8.427768821909687e-06,1.025449487658241e-05,1.2307213483606265e-05,1.4588974253275465e-05,1.7100721082578656e-05,1.9841459377257603e-05,2.280844488659811e-05,2.599738403686372e-05,2.9402637576920307e-05,3.301742114595924e-05,3.6833997974545374e-05,4.084386030835644e-05,4.503789729493703e-05,4.9406548008865237e-05,5.3939939030034726e-05,5.862800655763236e-05,6.346060346433856e-05,6.842759199596645e-05
57,Qatar-4b,2.2159659445783715e-05,2.8004244852746133e-05,3.4784341992199016e-05,4.254123115162787e-05,5.130620764531529e-05,6.110073531151885e-05,7.193683679534186e-05,8.381766324318767e-05,9.673819138283674e-05,0.00011068600266131269,0.0001256421062997017,0.00014158177520878605,0.0001584753703151685,0.000176289134760223,0.00019498594455649287,0.00021452600660130526,0.00023486749849054378,0.0002559671474127518,0.0002777807476166789,0.00030026361762096256
58,TOI-1201b,1.285851098957102e-09,2.146950130198186e-09,3.4563341137611597e-09,5.384847941840347e-09,8.144950176293121e-09,1.1994399548553202e-08,1.7239028697631045e-08,2.423447797216098e-08,3.3386818378962343e-08,4.515204712388566e-08,6.003448815179142e-08,7.858417134196092e-08,1.0139329634253553e-07,1.2909191013623177e-07,1.6234294171868772e-07,2.0183674361852326e-07,2.482852895589256e-07,3.024161716467837e-07,3.6496653037730297e-07,4.3667703768279523e-07
59,HAT-P-35b,2.214118731747196e-05,2.714127001555314e-05,3.276816431100393e-05,3.902541375705272e-05,4.5910102148665095e-05,5.34135365054163e-05,6.152197565485512e-05,7.021736913975291e-05,7.947807966199603e-05,8.927956971970835e-05,9.959503936007385e-05,0.00011039600706326507,0.00012165282977933234,0.00013333516118840927,0.00014541234948942046,0.00015785377758705747,0.0001706291495740227,0.00018370872801292993,0.00019706352681013152,0.0002106654645254191
60,TOI-561b,8.963345937137943e-06,9.971930487577537e-06,1.1003747953883377e-05,1.205382924739143e-05,1.3117609585130627e-05,1.4190935154455117e-05,1.527005801929546e-05,1.6351622591271492e-05,1.743264632737623e-05,1.8510496742847218e-05,1.9582866345272956e-05,2.0647746698710507e-05,2.17034025056796e-05,2.2748346339986184e-05,2.378131446398708e-05,2.4801244010416577e-05,2.5807251692600317e-05,2.679861412033126e-05,2.7774749735609982e-05,2.873520233768468e-05
61,WASP-53b,1.4932468218398089e-06,2.0850724691292582e-06,2.8417186306638492e-06,3.789512096401881e-06,4.955187572974994e-06,6.365405547414001e-06,8.046298242454247e-06,1.0023056931646006e-05,1.2319569690953893e-05,1.4958114892575778e-05,1.795911253571503e-05,2.1340932910370553e-05,2.511976009515189e-05,2.930950635084566e-05,3.392177251824709e-05,3.8965848982724485e-05,4.4448751549716346e-05,5.037528661053307e-05,5.6748140200290186e-05,6.356798590295839e-05
62,KELT-20b,0.00016434671511259165,0.00018807334793808432,0.0002129959673111672,0.00023898566323488898,0.00026591555505344546,0.0002936627120549213,0.0003221095620317693,0.0003511448702981007,0.00038066436639058986,0.0004105710878689785,0.00044077550176251475,0.0004711954552345597,0.0005017559985356667,0.0005323891156000689,0.0005630333908507286,0.0005936336349408011,0.0006241404872336312,0.0006545100087311338,0.0006847032758063205,0.0007146859823802867
63,KELT-6b,2.883008247383552e-06,3.750287112103401e-06,4.7847003848149895e-06,5.999024871059952e-06,7.404461962030089e-06,9.010512035177001e-06,1.0824908281715964e-05,1.2853602406708288e-05,1.5100793918970387e-05,1.7568994654975908e-05,2.0259120566855545e-05,2.317060348602083e-05,2.630151642182246e-05,2.9648706872117868e-05,3.3207933540542994e-05,3.6974002727248036e-05,4.0940901457220256e-05,4.510192511779526e-05,4.944979798890403e-05,5.397678556700974e-05
64,piMenc,4.299283784122064e-08,5.837498758801657e-08,7.750393491356699e-08,1.0085155187762424e-07,1.2887507033071296e-07,1.6200888875142082e-07,2.0065763828255588e-07,2.451905878778093e-07,2.9593739096705693e-07,3.531851170723395e-07,4.1717647002337524e-07,4.881090675949032e-07,5.66135642907815e-07,6.513650231712262e-07,7.438637438580576e-07,8.436581640769034e-07,9.507369599560405e-07,1.0650538858720588e-06,1.1865307072409835e-06,1.3150602225327475e-06
65,HATS-24b,0.0002718633328632053,0.00031165596371740296,0.000353564255093627,0.00039737720323629354,0.00044288476229977896,0.0004898813422947812,0.0005381684725966697,0.0005875567486773295,0.0006378671769533846,0.0006889320245409475,0.0007405952697615924,0.0007927127371590593,0.0008451519886720256,0.0008977920311455738,0.0009505228899303947,0.0010032450890863204,0.0010558690707129592,0.0011083145791293148,0.001160510029923247,0.0012123918791738446
66,HD191939d,6.520504113142069e-13,1.3824245097957552e-12,2.7783096604899753e-12,5.3216966774905265e-12,9.76103919244195e-12,1.7215012278318235e-11,2.92991162893573e-11,4.827497351425114e-11,7.72209033055369e-11,1.202211175737863e-10,1.8256975053542413e-10,2.709850038405859e-10,3.938280062766319e-10,5.613205860032844e-10,7.857560381523457e-10,1.0816971261455093e-09,1.466155949685763e-09,1.9587509036546725e-09,2.5818366918813592e-09,3.3606041983018212e-09
67,WASP-147b,6.754536006047312e-06,8.552842497868858e-06,1.0642389812173511e-05,1.3036450550984991e-05,1.5745171646101723e-05,1.877561336133753e-05,2.2131864589423396e-05,2.5815216273456964e-05,2.9824376398085115e-05,3.415571207302852e-05,3.8803506488535006e-05,4.376022076351343e-05,4.901675280689031e-05,5.456268719867372e-05,6.0386531735311836e-05,6.647593766679205e-05,7.281790179040978e-05,7.939894947846608e-05,8.620529842990793e-05,9.322300347659588e-05
68,WASP-97b,2.8044398959928385e-05,3.447896467835468e-05,4.1743025610317954e-05,4.98449818012577e-05,5.878458942518088e-05,6.855377983973256e-05,7.913755835798876e-05,9.051493485216947e-05,0.00010265984888324448,0.00011554206155801106,0.0001291279944957511,0.00014338150307705637,0.00015826457660565287,0.00017373796226626025,0.00018976171296606264,0.00020629566147100284,0.0002232998248512858,0.00024073474427913197,0.00025856176580350127,0.00027674326796933767
69,WASP-15b,2.8210409530848282e-05,3.4335305268330805e-05,4.117914613204084e-05,4.873924954149321e-05,5.700583764870516e-05,6.596294834111557e-05,7.558936199377213e-05,8.585950772171163e-05,9.674432318651037e-05,0.00010821205064151144,0.00012022895886481941,0.00013275998605694278,0.0001457693028617736,0.00015922079761776154,0.00017307848796969537,0.0001873068642622028,0.00020187117086161094,0.0002167376318547259,0.00023187362756753476,0.0002472478281267596
70,HATS-58Ab,1.9875994796610984e-05,2.402156586872783e-05,2.8620004528322982e-05,3.3664927799570964e-05,3.914574826085925e-05,4.504833095135353e-05,5.135563374674385e-05,5.804831187877424e-05,6.510527403305498e-05,7.250418284300332e-05,8.022189672577851e-05,8.82348530492077e-05,9.651939476163433e-05,0.00010505204403742808,0.0001138097273498224,0.0001227699568173886,0.0001319109727948134,0.00014121185258447535,0.0001506525899045882,0.00016021414941750354
71,WASP-139b,1.183526279630073e-07,1.7711272983619868e-07,2.5743225441984847e-07,3.645070775219926e-07,5.040798970745584e-07,6.823736868330577e-07,9.060116876312629e-07,1.181927838899225e-06,1.5172715124073312e-06,1.919310151451089e-06,2.3953330107126497e-06,2.952558696389091e-06,3.598048673888971e-06,4.3386283809103625e-06,5.180817085343661e-06,6.130767178707945e-06,7.194213207158978e-06,8.376430617629354e-06,9.682203935874811e-06,1.1115803892418082e-05
72,HAT-P-2b,6.988656019210391e-06,8.752363811693221e-06,1.0779132509736168e-05,1.3077278663596935e-05,1.565224593007886e-05,1.850673924576709e-05,2.1640912776868476e-05,2.505259453259221e-05,2.8737532996309034e-05,3.2689653702668736e-05,3.690131616621233e-05,4.1363563825550915e-05,4.606636164403195e-05,5.099881768140252e-05,5.614938632679291e-05,6.150605198327049e-05,6.705649284886697e-05,7.27882250824516e-05,7.868872810923155e-05,8.474555214207244e-05
73,TOI-163b,2.7903701399103444e-05,3.380214831200027e-05,4.036181160796318e-05,4.757597963633645e-05,5.543165781922539e-05,6.391047899726415e-05,7.298960486909507e-05,8.264258838993612e-05,9.284017665830474e-05,0.00010355104167456107,0.00011474243250784643,0.00012638074705409908,0.00013843202493703436,0.00015086236542846264,0.00016363827575975693,0.00017672695605249579,0.00019009652747392026,0.00020371621025366967,0.00021755645798765202,0.00023158905428507644
74,TOI-1478b,1.0607090472596558e-07,1.592780178437323e-07,2.3224013219947983e-07,3.2979358573373935e-07,4.57301454513467e-07,6.205936495619666e-07,8.258937366018982e-07,1.0797360974776442e-06,1.388877060525013e-06,1.7602034214629434e-06,2.2006414204785377e-06,2.7170687933781515e-06,3.3162320240746675e-06,4.004670430820657e-06,4.788648247660971e-06,5.67409543446174e-06,6.666557574697193e-06,7.771154904923414e-06,8.992550263940385e-06,1.0334925550231017e-05
75,WASP-136b,2.0135886461522747e-05,2.405519526662802e-05,2.835499789915355e-05,3.302440871765076e-05,3.8049468347453845e-05,4.3413755194028466e-05,4.909895440698406e-05,5.508537375769682e-05,6.135240112135902e-05,6.78789021480182e-05,7.464355947941184e-05,8.162515673418771e-05,8.880281164170325e-05,9.615616332639956e-05,0.00010366551897443277,0.00011131196506767752,0.00011907744813817608,0.00012694482964790375,0.0001348979191858881,0.00014292148973451215
76,HATS-4b,8.735985125980342e-06,1.1248941762000193e-05,1.421761824487443e-05,1.7671941176013814e-05,2.1637293764362753e-05,2.6134316385672006e-05,3.11788556367602e-05,3.6782038094365066e-05,4.295044464853289e-05,4.968636236068931e-05,5.698809278592948e-05,6.485029819645194e-05,7.326436984906298e-05,8.221880514250215e-05,9.169958306936706e-05,0.00010169052969730208,0.00011217366747064886,0.00012312954389207497,0.00013453753662888087,0.0001463761333084882
77,L98-59b,2.8835765415801417e-11,5.327516273367313e-11,9.423618213696618e-11,1.6029491219760568e-10,2.632040413535903e-10,4.185898295498921e-10,6.466710100337463e-10,9.729733724468072e-10,1.4290131742632275e-09,2.0529236044632696e-09,2.890001031758337e-09,3.993151378483871e-09,5.423221306535045e-09,7.24920362688224e-09,9.54831112896763e-09,1.2405917604414819e-08,1.5915369006979898e-08,2.017767130639472e-08,2.530106457472799e-08,3.140049515733629e-08
78,TOI-2076b,4.792800498260774e-09,7.375895236897116e-09,1.1003679034280281e-08,1.5963645463596887e-08,2.2583515013058392e-08,3.122912882412075e-08,4.230121680253821e-08,5.6231213619257186e-08,7.34763232780342e-08,9.451404376358883e-08,1.1983636058865862e-07,1.4994380498087467e-07,1.8533955209844758e-07,2.265237098437905e-07,2.739879219226558e-07,3.2821038164866133e-07,3.8965132701399965e-07,4.587490636975562e-07,5.359165415541965e-07,6.215384920195362e-07
79,HAT-P-69b,5.458108357729443e-05,6.41248327101214e-05,7.441854615438073e-05,8.542078386751902e-05,9.708605226707261e-05,0.00010936615598556334,0.00012221136417252035,0.0001355713939995429,0.0001493962215930394,0.00016363673517120244,0.00017824524748415461,0.00019317588539566577,0.00020838487411144476,0.00022383073254153845,0.00023947439486992126,0.0002552792717982605,0.0002712112632746991,0.0002872387329057052,0.0003033324527374201,0.0003194655257147502
80,EPIC211945201b,8.130790021195409e-09,1.2499053793774942e-08,1.8625614457959692e-08,2.6990458038477636e-08,3.8139372781095e-08,5.268009998266338e-08,7.127664130673116e-08,9.464202767117726e-08,1.235298958541579e-07,1.5872523259437862e-07,2.0103463722378508e-07,2.512764283042354e-07,3.1027088269615177e-07,3.7883085171865285e-07,4.577529525102756e-07,5.478094864398552e-07,6.497411926875586e-07,7.642509054163794e-07,8.919981481670211e-07,1.0335946696265822e-06
81,K2-34b,4.1258016379650305e-05,4.926851764095059e-05,5.805377781264515e-05,6.759136716410947e-05,7.785262876960913e-05,8.880392326839648e-05,0.00010040778604243575,0.00011262397569628085,0.00012541040328860686,0.00013872393962489655,0.00015252110350975022,0.000166758637612452,0.0001813939809230677,0.00019638564801773706,0.00021169352580178858,0.00022727909829221962,0.000243105609520457,0.00025913817392220315,0.00027534384273765537,0.00029169163404765163
82,WASP-61b,1.634043855538938e-05,2.015078845811838e-05,2.4463745896093113e-05,2.9285783628335763e-05,3.461805232314834e-05,4.045685595820058e-05,4.679418305967101e-05,5.361826350877982e-05,6.091412707621407e-05,6.866414570245442e-05,7.684854663454898e-05,8.544588779492349e-05,9.44334902145747e-05,0.00010378782507847145,0.00011348485499617993,0.0001235003306247442,0.00013381004483090873,0.0001443900472754391,0.0001552168227125972,0.0001662674364902588
83,KELT-21b,9.315933231907702e-05,0.00010811402413945182,0.000124047838134421,0.00014088567175127542,0.00015854975286574993,0.00017696140005440188,0.00019604245552905648,0.00021571642071419408,0.00023590932925152317,0.0002565503934927188,0.00027757245950234375,0.0002989123031409738,0.00032051079658265377,0.0003423129710907408,0.0003642679983302504,0.00038632910911991523,0.00040845346543055285,0.00043060199867013267,0.0004527392248754264,0.00047483304534707475
84,HAT-P-16b,3.427640115449692e-05,4.1696451071627324e-05,4.9983800381637004e-05,5.913482212993846e-05,6.913736401108477e-05,7.997185075731293e-05,9.161240354458355e-05,0.0001040279331491695,0.00011718317595873512,0.0001310396522879644,0.00014555653478609383,0.00016069142121253636,0.00017640101072952292,0.00019264168637414747,0.0002093700087782756,0.000226543127734036,0.00024411911905635546,0.0002620572545419663,0.00028031821280564013,0.00029886423850033946
85,WASP-174b,1.989256802909531e-05,2.469998827235737e-05,3.0177894790269842e-05,3.634042977598728e-05,4.3194484726520065e-05,5.074021432926576e-05,5.89716533094968e-05,6.78773936837406e-05,7.744128763004297e-05,8.764314862239757e-05,9.845943020555186e-05,0.00010986386762220371,0.00012182807239254652,0.00013432207391531842,0.00014731480528810845,0.0001607745329353932,0.00017466923139642315,0.00018896690587015384,0.00020363586594103863,0.0002186449544063016
86,WASP-130b,2.1942463771849404e-08,3.4673413483532316e-08,5.3012503828437024e-08,7.868444376965556e-08,1.137094558588562e-07,1.604019158141046e-07,2.213605229829847e-07,2.99450596934525e-07,3.9777942695143943e-07,5.196658276840573e-07,6.686051809494591e-07,8.48231282769684e-07,1.0622762821017548e-06,1.3145299103840131e-06,1.6087990754948687e-06,1.9488687447703597e-06,2.33846488182194e-06,2.781220040981428e-06,3.280642068763338e-06,3.840086219034773e-06
87,KOI-12b,3.8196270924278806e-07,5.390839675735477e-07,7.419081305779225e-07,9.98210341122621e-07,1.3159693098749521e-06,1.703222688915153e-06,2.167927883590175e-06,2.7178328833205647e-06,3.3603604459062346e-06,4.102507805033424e-06,4.950763045303e-06,5.9110384321876e-06,6.98862030332655e-06,8.18813461520458e-06,9.513526879172947e-06,1.0968054991857944e-05,1.2554293344543333e-05,1.4274146561881096e-05,1.6128871251839637e-05,1.811910422818674e-05
88,WASP-37b,8.381403971368113e-06,1.0834235417005026e-05,1.3742227552163244e-05,1.7137033812228793e-05,2.104583639583997e-05,2.549109680540827e-05,3.0490460594520414e-05,3.6056793389928776e-05,4.219832435277742e-05,4.8918873905046386e-05,5.621814424562312e-05,6.409205349327098e-05,7.253309689946764e-05,8.15307212401922e-05,9.10717010637181e-05,0.0001011405078412083,0.00011171966518252127,0.00012279008511737098,0.00013433138200041973,0.0001463221618912033
89,HD191939c,6.54041006172173e-12,1.2813904365717957e-11,2.3929016898446535e-11,4.280030873474593e-11,7.363514050202452e-11,1.223054110099167e-10,1.9676077346509587e-10,3.074725778271795e-10,4.678953615678915e-10,6.949311381902663e-10,1.0093810759961327e-09,1.4363693922410402e-09,2.0057253132838788e-09,2.7523106252238563e-09,3.716282491931273e-09,4.943283672335212e-09,6.484554859461515e-09,8.396966442894523e-09,1.0742969442981356e-08,1.3590467586776254e-08
90,WASP-83b,1.2343280047002313e-06,1.693373220001769e-06,2.2701297061655336e-06,2.9809014543540323e-06,3.841785993066123e-06,4.868380755502826e-06,6.075523268841244e-06,7.477070254048148e-06,9.085717985538455e-06,1.0912864028691943e-05,1.296850875751725e-05,1.5261193819636754e-05,1.7797973902199086e-05,2.0584417690668397e-05,2.362463373170627e-05,2.692131694502271e-05,3.0475811718254863e-05,3.4288187813814625e-05,3.8357325676635886e-05,4.268100812492581e-05
91,WASP-46b,7.89484967240824e-05,9.525947001062028e-05,0.00011333750745983826,0.000133158274977103,0.00015468124016416478,0.00017785215166742787,0.00020260546368980686,0.00022886663268567993,0.00025655423802666466,0.0002855818982982824,0.00031585997026273294,0.0003472970289817493,0.00037980113577580426,0.0004132809062263262,0.00044764639387400335,0.00048280980712126994,0.0005186860775228485,0.000555193297479875,0.0005922530446064259,0.0006297906089179671
92,XO-4b,2.2091294453672087e-05,2.6910314890217906e-05,3.2299207635459855e-05,3.825638095216461e-05,4.477458455330341e-05,5.184162385561734e-05,5.944108957116422e-05,6.755307343866515e-05,7.615484906988615e-05,8.522150376061185e-05,9.472651268405549e-05,0.0001046422512406652,0.00011494044462785003,0.00012559255608097836,0.0001365701168868702,0.00014784500233403603,0.00015938965837287368,0.0001711772840263994,0.00018318197461043853,0.0001953788306658463
93,WASP-170b,1.8265041736558534e-05,2.2978537451073374e-05,2.8421120679741168e-05,3.462055422290241e-05,4.1596715807586896e-05,4.9361839806280856e-05,5.7920927112868445e-05,6.727227696895042e-05,7.740809999453327e-05,8.831517783648768e-05,9.997554108227358e-05,0.00011236714298957461,0.00012546451191603015,0.00013923936998011397,0.00015366120941142904,0.00016869782127823166,0.0001843157738668444,0.00020048084000409596,0.00021715837413889598,0.00023431364111080772
94,HD191939b,6.729381249619088e-09,1.029452609254535e-08,1.5272413915593364e-08,2.2041215812086278e-08,3.102913170927731e-08,4.2711088219063915e-08,5.760405745165614e-08,7.626124334490845e-08,9.9265408896241e-08,1.2722162386564918e-07,1.6074970218136776e-07,2.0047657578982693e-07,2.470288211694668e-07,3.0102551976635993e-07,3.63071597139869e-07,4.3375174987372636e-07,5.136250359142624e-07,6.032201739852345e-07,7.030315716792191e-07,8.135160799600814e-07
95,HD86226c,1.8290619370705622e-07,2.375802791055493e-07,3.027046072489329e-07,3.7906356686306757e-07,4.6734240573422943e-07,5.68119799138379e-07,6.818640877636699e-07,8.089327047859738e-07,9.495742711410724e-07,1.1039328371675418e-06,1.2720537755212016e-06,1.4538908745360843e-06,1.6493142351491203e-06,1.8581186322366632e-06,2.0800320585646127e-06,2.3147242237579644e-06,2.561814830062197e-06,2.8208814903208725e-06,3.0914671912360127e-06,3.3730872367127497e-06
96,TOI-481b,5.076707325308468e-07,6.926054332749222e-07,9.236853031618182e-07,1.206992145824498e-06,1.548472511214097e-06,1.9538300009913545e-06,2.4284321068031326e-06,2.9772330343021784e-06,3.6047129514444116e-06,4.314833301413682e-06,5.111007230875978e-06,5.9960837818032596e-06,6.972344251612797e-06,8.041509011578289e-06,9.204753058197615e-06,1.0462728630154687e-05,1.1815593332159916e-05,1.3263042347772697e-05,1.4804343481628742e-05,1.6438373936113814e-05
