,Planet Name,TSM Estimate 1.1-1.1425um,TSM Estimate 1.1425-1.185um,TSM Estimate 1.185-1.2275um,TSM Estimate 1.2275-1.27um,TSM Estimate 1.27-1.3125um,TSM Estimate 1.3125-1.355um,TSM Estimate 1.355-1.3975um,TSM Estimate 1.3975-1.44um,TSM Estimate 1.44-1.4825um,TSM Estimate 1.4825-1.525um,TSM Estimate 1.525-1.5675um,TSM Estimate 1.5675-1.61um,TSM Estimate 1.61-1.6525um,TSM Estimate 1.6525-1.695um,TSM Estimate 1.695-1.7375um,TSM Estimate 1.7375-1.78um,TSM Estimate 1.78-1.8225um,TSM Estimate 1.8225-1.865um,TSM Estimate 1.865-1.9075um,TSM Estimate 1.9075-1.95um
57,Qatar-4b,0.5006674557755423,0.4882764501973827,0.47600246526290835,0.46391069225125775,0.4520495982021169,0.44045443068369566,0.42915000805179404,0.41815294090470045,0.40747340101965057,0.39711653028246585,0.3870835630798657,0.377372720459207,0.36797992232615323,0.3588993544202477,0.35012391926730213,0.34164559434155367,0.333455715948219,0.3255452035960411,0.3179047366619567,0.3105248927930031
58,TOI-1201b,3.6697403851666452,3.650948258873569,3.625114460860633,3.5934486096104763,3.5569933046023077,3.516644400747879,3.473169611661302,3.4272252739894795,3.379371261187146,3.330084126854892,3.2797686074521653,3.2287676369846836,3.1773710322826627,3.1258230034545913,3.07432863441586,3.023059465886154,2.972158299703229,2.9217433298016027,2.871911692378487,2.8227425159500523
59,HAT-P-35b,3.387667375644303,3.286260346809577,3.187978931562865,3.09296816383443,3.0012977918777852,2.912981464744853,2.8279914412663527,2.746269863208026,2.667737388237492,2.5922997911902876,2.5198529997715693,2.450286922458062,2.383488343740684,2.3193430987388908,2.257737690910113,2.1985604795172797,2.141702535016896,2.0870582385617826,2.0345256848379787,1.984006934310649
60,TOI-561b,4.409079324486135,4.296593978157901,4.185572698821077,4.0765370526937454,3.9698675398160357,3.8658338393948073,3.7646187722780122,3.666337288443574,3.5710515159909817,3.47878269115774,3.389520616637582,3.303231159330733,3.219862191313969,3.1393482932929113,3.0616144732593673,2.9865791006789313,2.9141562152353946,2.844257336570975,2.7767928757080016,2.7116732284541065
61,WASP-53b,1.8491447848222622,1.8070035252563144,1.7648367949990997,1.7229391827366538,1.6815374839603616,1.6408041582499597,1.6008681724904301,1.561823733655695,1.5237373211023604,1.4866533500648869,1.4505987336998745,1.4155865586649619,1.38161904689725,1.3486899422052974,1.3167864329673273,1.285890700342011,1.2559811638770648,1.2270334823757634,1.1990213566488197,1.1719171717764014
62,KELT-20b,56.19214730414415,54.02950203062395,51.98837412240535,50.06120616771654,48.24071285824156,46.519953464955265,44.89237076957942,43.35180722942967,41.892505911608794,40.50910146359155,39.19660479396315,37.95038401525192,36.766143409405075,35.639901617642295,34.56796986184929,33.54693072649701,32.57361783453733,31.64509661402251,30.758646257368856,29.91174291021167
63,KELT-6b,11.274629206226525,10.936800763802108,10.609420433784901,10.292964829805708,9.987660843060523,9.693549382040814,9.410534224591554,9.138419448378107,8.876938086557848,8.625774032442834,8.384578743170033,8.152983931799582,7.9306111623963504,7.717079052745943,7.5120086287127315,7.315027251027857,7.1257714405518335,6.943888855039757,6.769039614027596,6.600897124783252
64,piMenc,13.790964399767402,13.382182907016503,12.985570996842739,12.60179276017296,12.231195685091974,11.873890147120685,11.529810506632046,11.198762061546141,10.880457107636566,10.574542599161662,10.280621323268075,9.998268059610956,9.727041858937119,9.466495315935065,9.2161815134638,8.975659162958333,8.744496348477513,8.522273191271095,8.30858368163328,8.10303687043203
65,HATS-24b,3.8858116512864926,3.7649405719230256,3.6482856388384324,3.5359283036874456,3.4278755544457775,3.3240802425891536,3.2244564911352853,3.128891362079681,3.0372536750370407,2.949400653200151,2.865182910274717,2.7844481694873915,2.7070440131017013,2.6328198906541758,2.5616285607705973,2.4933271007846,2.4277775873464638,2.3648475274518046,2.304410101086519,2.2463442626607835
66,HD191939d,16.034985758780422,15.623541903494887,15.217728074620233,14.819403729756413,14.429919793209752,14.050228184800973,13.680968513599957,13.322536708609862,12.975139363191115,12.638836775955655,12.313577041505456,11.9992230476267,11.695573844362572,11.402381542684054,11.119364658483539,10.846218627222227,10.582624064620214,10.32825323055307,10.082775059954436,9.845859050677147
67,WASP-147b,7.704197755093212,7.489680856870201,7.28008764413594,7.076033399343822,6.877923944597913,6.686004275423593,6.50039648002202,6.321129311372497,6.1481612510986405,5.981398493346494,5.820708958622505,5.665933201115313,5.516892882263066,5.373397335563567,5.235248633028104,5.10224547467413,4.974186153194481,4.8508707919488545,4.732103012242413,4.6176911528374
68,WASP-97b,5.934590507814208,5.77148215421218,5.6118815655012835,5.45629907312548,5.305078962738741,5.158437508843104,5.016492707743354,4.8792875266989295,4.746808085572797,4.618997873948555,4.49576886299336,4.377010182107183,4.262594883508723,4.152385203847067,4.046236643269411,3.9440011133698554,3.845529351643177,3.7506727580458485,3.65928477637817,3.5712219174112194
69,WASP-15b,13.473566954204445,13.057257382698564,12.655176915146974,12.26766088342424,11.894778924385722,11.536406543507887,11.192279476403868,10.862034947859259,10.545242935795343,10.241429799670412,9.95009606857657,9.67072975791609,9.402816260701869,9.145845614526122,8.899317758849282,8.662746255105171,8.43566083341855,8.217609046412319,8.008157246558525,7.806891054223743
70,HATS-58Ab,2.8635168808650633,2.7652274110190764,2.6713578845362203,2.5817849502742516,2.4963574663449113,2.4149073147735507,2.337257225402223,2.2632263932848606,2.192634467129485,2.125304335277843,2.0610640249511785,1.9997479490133607,1.9411976743708586,1.885262341612202,1.83179883243341,1.780671756783673,1.731753313293827,1.6849230628083987,1.6400676445440057,1.5970804566703245
71,WASP-139b,11.776487318069243,11.477311941594055,11.181882807235091,10.891613039458104,10.607536580216829,10.330389219855391,10.060672840082193,9.798706353702372,9.544666105392697,9.298617921035344,9.060542534684638,8.830355759502838,8.607924482748837,8.393079339319751,8.18562474063514,7.985346795622301,7.792019550125404,7.605409883870869,7.42528133518064,7.251397069031311
72,HAT-P-2b,0.9103772747636911,0.882289704620006,0.8551577854257925,0.8290049569542667,0.8038365960416792,0.7796448678321503,0.7564124126034629,0.7341151453608821,0.7127243783748157,0.6922084263072091,0.6725338154337763,0.653666189640546,0.6355709840377783,0.6182139204584489,0.6015613664941993,0.5855805900983426,0.5702399344250063,0.5555089319300964,0.5413583724221445,0.5277603364098219
73,TOI-163b,5.597410492495833,5.419666957995617,5.248505861128095,5.083974919173884,4.926024561089002,4.7745357451570865,4.629340894686469,4.490239628368713,4.357010547418183,4.229420031624615,4.107228764239131,3.9901965312948526,3.878085709782635,3.770663760129332,3.667704963549491,3.5689915880447742,3.4743146236268982,3.3834741944031115,3.296279729988194,3.2125499594240225
74,TOI-1478b,5.182900867182336,5.041773704170184,4.90353437520245,4.768650854613563,4.637443253273714,4.510117375647655,4.3867910001716295,4.267514466227328,4.152286803866606,4.041068370811985,3.933790749469656,3.8303644918713315,3.7306851722753063,3.6346381074446854,3.542102026990552,3.452951915655852,3.3670612021705937,3.284303432358752,3.2045535352213053,3.127688767985375
75,WASP-136b,4.2277760079744615,4.097920137951245,3.972421319854241,3.85139935531868,3.7348886183260324,3.6228608048916398,3.5152422460694073,3.411927073974852,3.3127872198104797,3.2176799882754006,3.126453775472191,3.0389523632832023,2.955018121487201,2.8744943716114255,2.7972271076549617,2.7230662238780043,2.651866365449093,2.583487491344037,2.5177952185833368,2.454661001239776
76,HATS-4b,1.3146208569917628,1.2804138913504755,1.2467303052573548,1.2137149425338365,1.1814718784615794,1.1500733012358293,1.1195665251407632,1.0899795295893167,1.061325334969079,1.0336054601661946,1.0068126544801332,0.9809330556108258,0.9559478931836817,0.9318348320036516,0.9085690293993325,0.8861239654500035,0.864472092652497,0.843585341955065,0.8234355144940151,0.8039945823745134
77,L98-59b,9.686307453252576,9.647468493457884,9.589075162441217,9.514373614495804,9.42617392817895,9.326900730435527,9.218640272804732,9.103183297649048,8.982063495575005,8.85659163763096,8.727885628388975,8.596896810324738,8.464432884259793,8.331177814016904,8.197709068473035,8.064512529155026,7.931995361731433,7.800497118566683,7.670299308942718,7.54163364478499
78,TOI-2076b,5.145827405597075,5.019494925849868,4.8942344847821735,4.770731786007036,4.649498823197774,4.530910074198541,4.4152313521959226,4.302642803164831,4.193257240356202,4.087134764697027,3.9842944257547446,3.8847235229327435,3.7883850233584555,3.6952234752042012,3.6051697177537925,3.518144628197872,3.434062096541217,3.3528313814644672,3.274358969381873,3.198550034608711
79,HAT-P-69b,3.8209280585034464,3.687053339981073,3.559473391080466,3.437966440743625,3.3222824384230343,3.212156046684887,3.1073158848909155,3.0074910308912366,2.9124155172669033,2.821831362321777,2.7354905329598718,2.653156131980959,2.574603025587603,2.4996180704229882,2.428000057776653,2.3595594617523408,2.2941180553173592,2.231508441158397,2.171573531624829,2.114166002627363
80,EPIC211945201b,4.649045728880603,4.5115229354351,4.378064152138082,4.248898341237913,4.124147039480841,4.003851249289057,3.887992118513857,3.7765068412603338,3.669300877015648,3.566257329416543,3.4672441307490374,3.3721195292245674,3.2807362621517364,3.1929447109000035,3.108595266637757,3.0275400843840883,2.9496343632717794,2.874737260302328,2.8027125211708634,2.7334288933484228
81,K2-34b,2.5495391331076513,2.4727732617374443,2.398421333728229,2.3265842803707883,2.2573075097752535,2.190595189450281,2.1264211784027056,2.0647373916340657,2.0054801941659983,1.9485752806789252,1.893941389722505,1.841493120013174,1.7911430543187525,1.7428033491174972,1.6963869120431105,1.6518082614034217,1.6089841407617451,1.567833945169134,1.5282800029755088,1.490247747353517
82,WASP-61b,1.419260450917061,1.3757335998991695,1.3336602897286205,1.2930819684045816,1.2540112328125579,1.2164394904176388,1.1803427926395649,1.1456862731227693,1.1124275198651288,1.0805191314233227,1.0499106478879794,1.0205500022629077,0.992384603709188,0.9653621381407492,0.9394311518682623,0.9145414688736071,0.8906444807237711,0.8676933392498896,0.8456430752819517,0.8244506614588143
83,KELT-21b,9.334964080964056,9.002093256224192,8.685453645899122,8.384379459250324,8.09815515504096,7.826043966854411,7.567307825507857,7.321221043128199,7.087079477570685,6.864206429594238,6.651956187376111,6.449715887308443,6.256906180811035,6.072981065753495,5.897427144845124,5.729762502569316,5.569535340075337,5.416322468948403,5.2697277363499815,5.129380433025435
84,HAT-P-16b,1.842330600164596,1.786627733376316,1.7327010623334105,1.6806192614653614,1.630411474654452,1.5820775537444525,1.5355958861978487,1.4909293769814078,1.448030015260551,1.4068423544711457,1.3673061569419058,1.3293583954574388,1.2929347594312588,1.2579707792684809,1.2244026564531243,1.1921678669503715,1.1612055902030083,1.1314570042195642,1.1028654781635199,1.075376686827129
85,WASP-174b,13.375474966256554,12.956280162250934,12.552037058211083,12.162966193740287,11.789040323930115,11.430053147273087,11.08567127140899,10.755473456795052,10.438980189751469,10.135675894178075,9.845025533377644,9.566486933307905,9.299519841491284,9.043592495892057,8.798186296066822,8.562799030470357,8.336947008240019,8.12016636308825,7.912013735093219,7.71206648868498
86,WASP-130b,1.7786479584447685,1.7299202658882717,1.682222953057702,1.6357116302280905,1.5904918013193692,1.5466303041159641,1.5041642591381283,1.4631080715082105,1.423458910218958,1.38520099553851,1.3483089523696536,1.3127504307154372,1.2784881503886787,1.2454814929044844,1.2136877368979937,1.1830630126977788,1.1535630355292104,1.1251436641974808,1.0977613222148574,1.0713733105818304
87,KOI-12b,4.601805459850255,4.449684279789509,4.303825151827458,4.16414913505422,4.03051463266827,3.9027376265102665,3.780606647031008,3.663893807467656,3.5523628917932224,3.445775235262238,3.343893950555783,3.2464869144357325,3.153328826889723,3.0642025778042283,2.978900098513177,2.897222832195918,2.818981924399446,2.743998210249948,2.672102056202762,2.603133099977987
88,WASP-37b,1.7119617938234346,1.6633510304014363,1.615960947110402,1.5699119666591426,1.5252801018951072,1.482107495605454,1.4404106043004021,1.4001865536823985,1.361418073869264,1.3240773300175783,1.2881288927254515,1.253532037669888,1.2202425215895927,1.188213949046058,1.1573988191401323,1.1277493218084922,1.0992179381563005,1.0717578874918332,1.045323454543439,1.0198702231685073
89,HD191939c,6.635249526952848,6.464994767315404,6.297069702923188,6.13224377413281,5.97107599109865,5.81396025660523,5.661161239785545,5.512842775380107,5.36909035136612,5.229928919205496,5.095337000533806,4.965257858552803,4.8396083405159915,4.718285870369527,4.601173970473836,4.488146612546607,4.379071635922158,4.273813422300709,4.172234977527228,4.074199540381678
90,WASP-83b,8.400384016212628,8.176098888539524,7.9559058141036125,7.740637365924429,7.530877108125196,7.327015071200351,7.12929135812727,6.9378304294541415,6.7526680657857385,6.5737725732404675,6.401061458161464,6.234414532093321,6.073684200878395,5.918703529988376,5.769292551861856,5.625263182226823,5.48642303502969,5.3525783649252885,5.223536318615703,5.099106638806349
91,WASP-46b,2.4626966011714972,2.3955947359023915,2.329870908794217,2.265746739735154,2.2033736846135845,2.1428489690355867,2.084228065312587,2.027534465182222,1.9727673356637248,1.9199075163133967,1.8689222154767255,1.8197686848019088,1.772397090366846,1.7267527513951881,1.6827778806566815,1.6404129319022067,1.5995976372433418,1.5602717998373172,1.5223758934871923,1.4858515099715717
92,XO-4b,3.821876690306279,3.702130507058527,3.586651888905981,3.4755044936120068,3.368681085897668,3.266123188991697,3.167735944744839,3.0733993369007653,2.982976649640299,2.8963208214487226,2.81327919493877,2.7336970431999155,2.657420162618561,2.5842967535399843,2.5141787581196993,2.4469227851431055,2.382390721416414,2.3204501062629173,2.2609743279787806,2.203842687523736
93,WASP-170b,1.8477678932548665,1.7974211830012419,1.748108418491578,1.6999958817249223,1.6531972104622794,1.6077853533377733,1.5638019313760838,1.5212645704912369,1.480172645695519,1.4405117808564127,1.4022573723072125,1.3653773458444156,1.3298343109420403,1.295587240466306,1.262592776502701,1.2308062413401202,1.2001824158195458,1.1706761340877048,1.1422427334786955,1.1148383901466803
94,HD191939b,7.992004309537966,7.786936396535653,7.584674547474739,7.386145535436025,7.192022675197608,7.002780413536307,6.818737538290153,6.640091384607869,6.466944920777155,6.2993282002557285,6.137215352851312,5.9805380404050705,5.829196107360581,5.683066003237789,5.54200743341873,5.405868599757574,5.274490317794805,5.147709238430753,5.025360355379985,4.907278942921864
95,HD86226c,5.095093804375033,4.948673503433206,4.806122063600233,4.66776724572654,4.533808705460981,4.404348839368182,4.279416671832554,4.158986354706891,4.042991491920657,3.9313362243430827,3.823903797327272,3.720563169763723,3.6211740976600595,3.525591028395987,3.4336660670966648,3.345251218847226,3.260200065779614,3.1783690033868592,3.0996181334534763,3.0238118899754904
96,TOI-481b,1.4377260571209172,1.397423717998956,1.358076394326104,1.3197942652068735,1.282649025704373,1.2466828878233567,1.2119155887075799,1.1783498484124462,1.1459756203396434,1.1147734004302212,1.084716801644584,1.0557745542130963,1.0279120565466726,1.0010925741604901,0.9752781626338206,0.9504303740802529,0.9265107937389928,0.9034814432795941,0.8813050795931495,0.8599454117277213
97,WASP-169b,4.355398308905718,4.224724507249335,4.098110272879247,3.975736595660629,3.8576884292225437,3.743979254105518,3.6345698970620957,3.5293829450646887,3.428313775860033,3.331238986160484,3.238022815545372,3.148522024890032,3.06258958202195,2.9800774262861753,2.9008385217133883,2.8247283609475313,2.7516060455474687,2.6813350401209326,2.61378367600148,2.548825463344881
98,Kepler-138b,3.781526125351074,3.7401499771232,3.6936429575582483,3.6431059288062797,3.5894647732628555,3.533496093236669,3.4758495521950636,3.4170671366981007,3.3575996643389083,3.2978208700582567,3.2380393883174525,3.178508922528072,3.1194368623864057,3.060991578204694,3.003308591129868,2.9464957904046107,2.8906378440179705,2.8357999273031598,2.78203087514023,2.7293658471782756
99,TOI-4010d,3.1332643674281915,3.0616847496287907,2.990083619777251,2.918957651121622,2.848688912397441,2.779567650789421,2.7118106432014843,2.645575971111752,2.58097491476872,2.5180815293914947,2.4569403566896395,2.3975726360920846,2.339981308241943,2.2841550455456754,2.2300714982324843,2.1776999072780603,2.1270032058546335,2.077939707208744,2.0304644578437103,1.984530319640108
100,WASP-33b,22.69031227091082,21.89275411523795,21.132951061218517,20.409531934248037,19.72096603737625,19.06563891695211,18.44190610339735,17.84813076659354,17.28270962558615,16.74409029188125,16.2307823809102,15.74136410922784,15.274485642799862,14.828870129274923,14.403313102001967,13.996680762353728,13.607907512676347,13.23599301256888,12.879998957173852,12.539045721126612
101,HATS-1b,2.8824350810274026,2.7994928242391643,2.718753950167541,2.6404019712318307,2.5645481822341774,2.491249077767251,2.420519836047193,2.3523447585159696,2.2866853508232414,2.223486574029711,2.162681674406817,2.104195907652132,2.047949402181346,1.9938593513835423,1.941841682493759,1.8918123171134609,1.8436881131553642,1.797387558398402,1.7528312706065385,1.709942347296978
102,HD106315c,6.036624003860553,5.849365129117999,5.668584208968724,5.494417539492223,5.326884351145566,5.165918587470084,5.011393014785835,4.8631374962403,4.720952818492645,4.5846211242124815,4.453913751011128,4.328597086756921,4.20843690698437,4.093201550733232,3.982664208009563,3.8766045286974933,3.7748097143355794,3.6770752170887175,3.583205141772532,3.4930124248757624
103,XO-6b,24.03874031854651,23.253355071075006,22.499359836315126,21.77652724190219,21.08427520731562,20.421776878305177,19.78804241079458,19.181979633259765,18.602438839199095,18.048245642964886,17.518224852103472,17.011217578770697,16.526093266679563,16.061757900651564,15.617159358059885,15.191290629419134,14.783191459970773,14.391948831195325,14.016696600219333,13.656614538246592
104,HAT-P-26b,11.833194595771657,11.552025447055769,11.272134866399151,10.995240426243024,10.722644226420918,10.45531755735881,10.193968717130586,9.939097323383583,9.691037812299657,9.449994284200947,9.216068423477447,8.9892818729278,8.769594164307204,8.5569170847641,8.351126181889022,8.15206996923511,7.959577282040655,7.773463143593385,7.593533431506742,7.4195885763923055
105,TOI-125b,2.6928044718285067,2.624213646083777,2.556502927651223,2.489992575008254,2.4249164859193058,2.3614406907272234,2.299678007846251,2.2396996595036027,2.181544480406089,2.125226219731626,2.0707393317858873,2.0180635675907377,1.967167614151127,1.918011976539071,1.8705512572958294,1.8247359556450296,1.7805138837755434,1.737831277537381,1.6966336631519319,1.6568665290758766
106,TOI-431d,10.331287885715142,10.104495350536887,9.876489903481447,9.649039252682313,9.423519554643311,9.200991462986192,8.982261712391944,8.767932951599624,8.558444055212714,8.354102732658312,8.155111909848143,7.961591077155278,7.773593567448033,7.591120541590119,7.414132308343421,7.242557484385814,7.076300402616612,6.915247098484855,6.759270140990434,6.608232524249172
107,KELT-18b,9.369082530651678,9.064830624494324,8.77254967106554,8.492187736483407,8.223549240053424,7.966338627019436,7.720192945138154,7.4847060807501045,7.259446716590701,7.043971558335453,6.8378349931862346,6.6405960573676195,6.451823374976248,6.271098569657743,6.098018529399904,5.932196813246302,5.773264419482699,5.6208700822991435,5.4746802239584715,5.334378659036797
108,TOI-892b,2.0983047469185747,2.033845765383477,1.971550595713041,1.9114785154224252,1.8536464286602798,1.798040153553749,1.7446230117298793,1.693342360071156,1.6441345505410776,1.5969286874780424,1.5516494637771654,1.5082192908078655,1.4665598864440845,1.4265934472358301,1.3882435015426335,1.351435518148634,1.3160973278082007,1.2821594020722478,1.2495550236695,1.2182203749493843
109,DSTucAb,15.47804648018036,15.072803053153853,14.674048099243052,14.28344661447782,13.90218854303134,13.531092807430687,13.170689367314703,12.821283961424195,12.483009199734154,12.155864889862302,11.83974986498732,11.534487095939532,11.239843490158064,10.955545482457353,10.681291289176162,10.416760514245942,10.161621651983385,9.915537918388646,9.678171753701964,9.449188268724315
110,WASP-105b,1.4631301370824434,1.4284634485980696,1.3939423748368736,1.3597807526156176,1.3261408833913317,1.2931440153961618,1.2608787435221072,1.2294077391102034,1.1987731419810528,1.169000881457138,1.1401041398849725,1.1120861292878288,1.0849423174279766,1.0586622121258644,1.033230790818284,1.008629644924603,0.9848378947238184,0.9618329193992458,0.9395909381004737,0.9180874708428273
111,TOI-776b,3.3051955823624826,3.275493161802717,3.2406583650614302,3.2017022170568405,3.1594824661217027,3.1147248335152558,3.0680417817704475,3.0199489138543796,2.970879190557886,2.921195185959172,2.8711996073272967,2.8211442974600605,2.771237921174941,2.72165251784032,2.6725290810735034,2.623982306566937,2.576104630252304,2.528969662058816,2.4826351054813984,2.4371452400104836
112,HATS-42b,1.43944032513907,1.396608008526947,1.355068593510156,1.3148883852667852,1.276101055816102,1.2387158847187134,1.202724086649535,1.168103668969266,1.1348231582362642,1.1028444552168262,1.0721250174760963,1.0426195225279051,1.0142811293267169,0.9870624289704871,0.9609161548582444,0.9357957067064223,0.9116555306341646,0.8884513881193604,0.8661405393502499,0.8446818608568845
113,WASP-177b,19.671372501704543,19.21322470935283,18.75603627225479,18.302798811715263,17.855798171277684,17.416756401314384,16.986945818313632,16.567280601119304,16.158390346776155,15.760679148370846,15.374373055018042,14.999558206028889,14.636211474396605,14.284225088665906,13.943426409614075,13.613593804516604,13.294469375268871,12.985769147748224,12.687191210853904,12.398422198549023
114,HAT-P-13b,5.931449874995362,5.767975856856615,5.608067952653425,5.452228560307519,5.3007951049885005,5.153977934794964,5.011889928824749,4.8745696358908255,4.741999359578672,4.614119291517111,4.49083855083547,4.372043798505557,4.257605948432694,4.147385383201537,4.041235993846358,3.9390082941360145,3.840551806183637,3.7457168722803784,3.654356015063638,3.5663249424273635
115,WASP-103b,6.30824087034959,6.118976477559793,5.935591852004827,5.758349134500211,5.587371369579864,5.4226780820933325,5.264212534570678,5.111862604080795,4.965476758587532,4.824876264113551,4.689864488944939,4.560233969415608,4.435771748111764,4.316263377993523,4.201495896147901,4.091260002036833,3.985351622176814,3.8835730024060764,3.785733437396633,3.69164972268624
116,HATS-27b,6.117556097204961,5.924788946481562,5.739006007511445,5.56028822665159,5.38860607506736,5.223850564303579,5.065856653644496,4.914420891079061,4.769314677083943,4.630294201199984,4.497107846741459,4.369501667465604,4.247223395657265,4.130025331974649,4.0176663847240235,3.909913463418042,3.8065423836234196,3.7073384035647745,3.6120964849794963,3.520621349259295
